Name,CoagSense,,,,,,,,,
ID,EE32:631E,,,,,,,,,
Serial No.,27DE:EE32:631E,,,,,,,,,
Version,1.35.00,,,,,,,,,
Timezone,Europe/London,,,,,,,,,
,,,,,,,,,,
Id,Time,pH (Raw) 1.1: pH,pH (Post-Caustic) 5.1: pH,SC Control (PID/Flow) 1.1: 1,pH (Post-Alum) 5.2: pH,pH Control (PID/Flow) 1.2: 1,SCM 1.3: Streaming Current,Coagulation Control 1.1: 1,Flow Sensor 1.4: Flow,SCM 1.3: True Streaming Current
341189,11/09/2019 04:35,0,0,0,6.03,0,0,0,1.4,0
341190,11/09/2019 04:40,0,0,0,6.03,0,0,0,1.4,0
341191,11/09/2019 04:45,0,0,0,6.03,0,0,0,1.5,0
341192,11/09/2019 04:50,0,0,0,6.03,0,0,0,1.7,0
341193,11/09/2019 04:55,9.06,8.15,87.8,6.02,62.2,-84,87.8,140.2,-131
341194,11/09/2019 05:00,7.45,9.72,87.8,6.02,62.2,-10,87.8,140.3,-57
341195,11/09/2019 05:05,7.11,9.91,87.8,6.01,62.2,-10,87.8,140.1,-57
341196,11/09/2019 05:10,6.97,10.05,87.8,6.01,62.2,-11,87.8,140,-58
341197,11/09/2019 05:15,6.89,10.14,87.8,6.01,62.2,-9,87.8,140.6,-56
341198,11/09/2019 05:20,6.84,10.18,87.8,6.01,62.2,-7,87.8,140.2,-54
341199,11/09/2019 05:25,6.81,10.21,87.9,6.01,62.2,-8,87.9,139.8,-55
341200,11/09/2019 05:30,6.78,10.21,88.3,6.01,62.2,-5,88.3,140,-52
341201,11/09/2019 05:35,6.75,10.21,88.5,6.02,62.1,-4,88.5,140.6,-51
341202,11/09/2019 05:40,6.77,10.22,88.6,6.02,62.1,-2,88.6,140.2,-49
341203,11/09/2019 05:45,6.76,10.23,88.6,6.03,62.1,-1,88.6,140.7,-48
341204,11/09/2019 05:50,6.77,10.23,88.6,6.04,62.1,1,88.6,140.5,-46
341205,11/09/2019 05:55,6.77,10.22,88.5,6.06,62.1,4,88.5,140.4,-43
341206,11/09/2019 06:00,6.77,10.22,88.5,6.06,62,2,88.5,139.9,-45
341207,11/09/2019 06:05,6.77,10.22,88.5,6.07,62,-1,88.5,140.2,-48
341208,11/09/2019 06:10,6.76,10.21,88.4,6.07,62,3,88.4,140.9,-44
341209,11/09/2019 06:15,6.76,10.21,88.3,6.08,61.9,3,88.3,140.9,-44
341210,11/09/2019 06:20,0,0,0,6.08,0,0,0,2,0
341211,11/09/2019 06:25,0,0,0,6.13,0,0,0,1.6,0
341212,11/09/2019 06:30,0,0,0,6.2,0,0,0,1.4,0
341213,11/09/2019 06:35,0,0,0,6.28,0,0,0,1.6,0
341214,11/09/2019 06:40,0,0,0,6.2,0,0,0,1.4,0
341215,11/09/2019 06:45,0,0,0,6.13,0,0,0,1.2,0
341216,11/09/2019 06:50,0,0,0,6.1,0,0,0,1.2,0
341217,11/09/2019 06:55,0,0,0,6.09,0,0,0,1.4,0
341218,11/09/2019 07:00,0,0,0,6.08,0,0,0,1.4,0
341219,11/09/2019 07:05,0,0,0,6.06,0,0,0,1.1,0
341220,11/09/2019 07:10,0,0,0,6.04,0,0,0,0.6,0
341221,11/09/2019 07:15,0,0,0,6.02,0,0,0,1.8,0
341222,11/09/2019 07:20,0,0,0,6.01,0,0,0,1.5,0
341223,11/09/2019 07:25,0,0,0,6,0,0,0,1.2,0
341224,11/09/2019 07:30,8.3,8.73,88.3,6,61.9,-23,88.3,144.9,-70
341225,11/09/2019 07:35,7.28,9.78,88.3,6.01,61.9,-12,88.3,141.7,-59
341226,11/09/2019 07:40,7.02,9.93,88.3,6,61.9,-10,88.3,138.7,-57
341227,11/09/2019 07:45,6.91,10.07,88.3,5.99,61.9,-9,88.3,140,-56
341228,11/09/2019 07:50,6.85,10.15,88.3,5.98,61.9,-6,88.3,140.7,-53
341229,11/09/2019 07:55,6.81,10.17,88.3,5.98,61.9,-5,88.3,139.5,-52
341230,11/09/2019 08:00,6.79,10.19,88.5,5.98,61.9,-6,88.5,140.7,-53
341231,11/09/2019 08:05,6.76,10.2,88.6,5.99,61.9,0,88.6,140.2,-47
341232,11/09/2019 08:10,6.74,10.2,88.7,6,61.9,0,88.7,139.7,-47
341233,11/09/2019 08:15,6.76,10.21,88.6,6.01,61.9,0,88.6,139.9,-47
341234,11/09/2019 08:20,6.76,10.22,88.6,6.01,61.9,0,88.6,139.2,-47
341235,11/09/2019 08:25,6.76,10.22,88.7,6.02,61.8,-2,88.7,140.4,-49
341236,11/09/2019 08:30,6.76,10.23,88.7,6.03,61.8,-1,88.7,140.8,-48
341237,11/09/2019 08:35,6.76,10.23,88.8,6.04,61.8,-4,88.8,140,-51
341238,11/09/2019 08:40,6.76,10.23,88.7,6.04,61.8,1,88.7,139.3,-46
341239,11/09/2019 08:45,6.76,10.23,88.7,6.05,61.8,3,88.7,139.9,-44
341240,11/09/2019 08:50,6.76,10.22,88.6,6.06,61.7,0,88.6,139.3,-47
341241,11/09/2019 08:55,6.76,10.22,88.6,6.06,61.7,3,88.6,140.7,-44
341242,11/09/2019 09:00,6.76,10.21,88.4,6.07,61.7,5,88.5,140.2,-42
341243,11/09/2019 09:05,6.76,10.21,88.3,6.07,61.6,1,88.3,140.7,-46
341244,11/09/2019 09:10,6.76,10.22,88.4,6.07,61.6,-2,88.4,140.6,-49
341245,11/09/2019 09:15,6.76,10.22,88.4,6.07,61.6,-1,88.4,141.1,-48
341246,11/09/2019 09:20,6.76,10.22,88.4,6.08,61.5,-3,88.4,140.9,-50
341247,11/09/2019 09:25,6.76,10.22,88.5,6.08,61.5,-3,88.5,140.6,-50
341248,11/09/2019 09:30,6.76,10.22,88.5,6.08,61.4,1,88.5,140.4,-46
341249,11/09/2019 09:35,6.76,10.23,88.5,6.09,61.4,-2,88.4,141.2,-49
341250,11/09/2019 09:40,6.76,10.23,88.4,6.09,61.3,0,88.4,140.3,-47
341251,11/09/2019 09:45,6.76,10.23,88.3,6.09,61.3,3,88.3,139.7,-44
341252,11/09/2019 09:50,6.76,10.23,88.1,6.1,61.2,2,88,139.4,-45
341253,11/09/2019 09:55,6.76,10.24,88.1,6.1,61.2,3,88.1,139.7,-44
341254,11/09/2019 10:00,6.76,10.24,87.8,6.1,61.1,4,87.8,140.6,-43
341255,11/09/2019 10:05,6.76,10.24,87.7,6.11,61.1,2,87.7,140.1,-45
341256,11/09/2019 10:10,6.75,10.25,87.8,6.11,61,-2,87.8,139.2,-49
341257,11/09/2019 10:15,6.75,10.25,87.7,6.11,61,1,87.7,140.3,-46
341258,11/09/2019 10:20,6.75,10.26,87.7,6.11,60.9,1,87.7,139.6,-46
341259,11/09/2019 10:25,6.76,10.27,87.6,6.11,60.9,0,87.6,139.7,-47
341260,11/09/2019 10:30,6.75,10.28,87.7,6.11,60.8,-2,87.7,139.9,-49
341261,11/09/2019 10:35,6.75,10.29,87.6,6.11,60.8,1,87.6,139.8,-46
341262,11/09/2019 10:40,6.75,10.3,87.6,6.11,60.7,-1,87.6,139.9,-48
341263,11/09/2019 10:45,6.75,10.31,87.6,6.11,60.6,-2,87.6,139.5,-49
341264,11/09/2019 10:50,6.75,10.31,87.4,6.11,60.6,3,87.4,139.6,-44
341265,11/09/2019 10:55,6.75,10.31,87.3,6.11,60.5,4,87.3,140.1,-43
341266,11/09/2019 11:00,6.75,10.32,87.1,6.12,60.5,5,87.1,140.3,-42
341267,11/09/2019 11:05,6.75,10.33,87,6.12,60.4,4,87,141,-43
341268,11/09/2019 11:10,6.75,10.33,86.9,6.11,60.4,0,86.9,139.4,-47
341269,11/09/2019 11:15,6.75,10.33,86.8,6.11,60.3,1,86.8,140.7,-46
341270,11/09/2019 11:20,6.75,10.34,86.9,6.12,60.2,-3,86.9,139.3,-50
341271,11/09/2019 11:25,6.75,10.34,86.8,6.12,60.2,1,86.9,139.6,-46
341272,11/09/2019 11:30,6.75,10.35,86.7,6.12,60.1,2,86.6,139.8,-45
341273,11/09/2019 11:35,6.76,10.35,86.7,6.13,60.1,-2,86.7,140.5,-49
341274,11/09/2019 11:40,6.76,10.35,86.7,6.13,60,-2,86.7,140.7,-49
341275,11/09/2019 11:45,6.76,10.36,86.8,6.13,59.9,0,86.8,140,-47
341276,11/09/2019 11:50,6.76,10.36,86.8,6.13,59.9,-1,86.8,140.3,-48
341277,11/09/2019 11:55,6.76,10.37,86.9,6.13,59.8,-4,86.9,139.5,-51
341278,11/09/2019 12:00,6.76,10.37,87,6.13,59.7,-3,87,140.5,-50
